itemid,shopid,name,variations,brand,shop_location,view_count,sold,rating_star,rating_count(1* - 5*),price
2865372966,175889782,Bông tẩy trang Lameila 222 miếng chính hãng,[''],No Brand,Hà Nội,8824,658,4.958690369612483,"[20, 15, 43, 119]","[2600000000, 2600000000]"
6603621595,157995825,Mặt Nạ Giấy Chăm Sóc Da Toàn Diện Jmsolution Mask,"['#AVOCADO AMPOULE', '#S.O.S HYALURIC', '#SILKY COCOON', '#ROYAL PROPOLIS', '#S.O.S AMPOULE VITA', '#S.O.S RINGER AMINO', '#GOLDEN RICE', '#ROSE FLOWER FIRMING', '#LUMINOUS AURORA', '#PEARL DEEP MOISTURE', '#DERMA CARE CENTELLA', '#DERMA CARE CERAMIDE', '#S.O.S RINGER', '#PINK SNAIL BRIGHTEN', '#GOLDEN CAVIAR', '#JELLYFISH VITAL', ""#BIRD'S NEST MOISTUR""]",JMSolution,TP. Hồ Chí Minh,3593,680,4.988505747126437,"[0, 0, 1, 4]","[1800000000, 1800000000]"
2672163940,22823111,Gel bí đao rửa mặt Cocoon (Winter melon cleanser) 140ml,"['1 Chai', '2 Chai']",cocoon,TP. Hồ Chí Minh,24291,607,4.963328631875881,"[2, 4, 11, 62]","[16625000000, 33250000000]"
782166249,8252086,Toner tẩy da chết làm sạch Glycolic Acid 7% Toning Solution - The Ordinary,[''],The Ordinary.,TP. Hồ Chí Minh,25671,593,4.9688041594454075,"[1, 3, 7, 33]","[29900000000, 29900000000]"
6063110405,256444447,Mặt Nạ Dưỡng Da 3D FOODAHOLIC Natural Essence Mask 23ml,"['COLLAGEN', 'MẬT ONG', 'TRÀ XANH', 'OLIVE', 'LỰU', 'VIỆT QUẤT', 'DƯA LEO', 'LÔ HỘI', 'SÂM', 'CÀ CHUA', 'ỐC SÊN', 'ĐẬU XANH', 'CAM', 'Q10', 'KHOAI TÂY', 'TRE']",FOODAHOLIC,TP. Hồ Chí Minh,4509,592,4.972454090150251,"[1, 1, 6, 14]","[750000000, 750000000]"
427028761,18644537,Sữa Rửa Mặt Dịu Nhẹ Cetaphil Gentle Skin Cleanser,"['125ml', '500ml', '59ml', '250ml']",,TP. Hồ Chí Minh,20498,503,4.961147503953016,"[11, 5, 16, 85]","[11200000000, 28700000000]"
8411208788,212004800,[HB GIFT] Túi cói thời trang Paula's Choice,[''],Paula's Choice,Hà Nội,4287,452,4.977024070021882,"[1, 0, 4, 9]","[25000000000, 25000000000]"
5764072493,256444447,Sáp Dưỡng Ẩm Đa Năng Vaseline Pure Petrolium Jelly,"['KHÔNG MÙI 49g', 'KHÔNG MÙI 100g', 'KHÔNG MÙI 368g', 'DÀNH CHO EM BÉ 368g']",Vaseline,TP. Hồ Chí Minh,24662,395,4.9714285714285715,"[1, 1, 1, 28]","[4700000000, 16500000000]"
6419610422,235286916,Nước tẩy trang La Roche Posay Dành cho da dầu và da nhạy cảm- MUSE HOUSE,"['400ml da dầu', '400ml nhạy cảm', '200ml da dầu', '200ml da nhạy cảm']",LA ROCHE-POSAY,Hà Nội,29004,364,4.963521254145312,"[6, 3, 10, 71]","[29500000000, 36500000000]"
3554545,554005,Sữa rửa mặt COSRX LOW PH GOOD MORNING GEL CLEANSER,[''],,TP. Hồ Chí Minh,7980,303,4.969351389878831,"[1, 0, 4, 31]","[18500000000, 18500000000]"
6533102478,122194950,100GR Bột lá neem nguyên chất Organic - Bột handmade - B2.003,['100Gr'],No Brand,TP. Hồ Chí Minh,5422,290,4.978056426332288,"[1, 0, 0, 10]","[2900000000, 2900000000]"
2291056489,147191228,Sữa rửa mặt làm sạch sâu đa chức năng Laneige Multi Deep Clean Cleanser 50Ml,[''],,TP. Hồ Chí Minh,16598,266,4.966110019646365,"[4, 2, 5, 37]","[16900000000, 16900000000]"
1064753654,59469481,Mặt nạ Innisfree My Real Squeeze Mask,"['Tràm Trà', 'Tre Xanh', 'Chanh', 'Dưa leo', 'Nha đam', 'Nhân sâm', 'Mật ong', 'Trà Xanh', 'Hoa Hồng', 'Lựu đỏ', 'Gạo', 'Acai Berry', 'Quả Sung']",innisfree,TP. Hồ Chí Minh,2521,265,4.970266040688576,"[0, 0, 7, 24]","[1850000000, 1850000000]"
1812979622,18644537,Nước Tẩy Trang Dưỡng Ẩm L'Oreal Moisturizing Even For Sensitive Skin 400ml,"['95ml', '250ml', '400ml']",,TP. Hồ Chí Minh,7417,262,4.978240302743614,"[0, 2, 6, 8]","[12900000000, 12900000000]"
2400113180,51114105,[ RẺ VÔ ĐỊCH ] LẺ 1 MIẾNG MẶT NẠ HEO SỮA IMAGE_ MASK NỘI ĐỊA TRUNG,['Trắng'],No Brand,TP. Hồ Chí Minh,1734,261,4.980309423347398,"[0, 0, 3, 8]","[320000000, 320000000]"
2657791464,18363975,✅[CHÍNH HÃNG] Sữa Rửa Mặt Eucerin Cho Da Dầu Mụn- Eucerin Pro ACNE Solution Cleansing Gel 200ml Acne Oil Control Proacne,"['200ml', '400ml']",Eucerin,Hà Nội,10410,238,4.969649805447471,"[0, 1, 5, 26]","[25900000000, 38500000000]"
1675683639,30671159,SỮA RỬA MẶT 3W CLINIC 100ml 6 MÙI,"['Trà xanh - mẫu mới', 'Gạo - mẫu mới', 'Hoa hồng mới', 'Than hoạt tính - MỚI', 'Vitamin C - MỚI']",3W CLINIC,TP. Hồ Chí Minh,2652,236,4.968883465527761,"[2, 4, 6, 19]","[2400000000, 2500000000]"
2056250809,1924117,Nước hoa hồng Mamonde Rose Water /Pore Clean/ Aqua Peel /Chamomile Pure/ Flower Honey Toner,"['Rose 250ml', 'Rose 150ml', 'Aqua  250ml', 'Pore clean 250ml', 'Chamomile 250ml', 'Honey 250ml', 'Centella rauma 250ml', 'Centella rauma 150ml']",Mamonde,TP. Hồ Chí Minh,16536,224,4.9652870493991985,"[0, 1, 10, 29]","[13900000000, 19900000000]"
1405743742,51114105,Mặt nạ ngủ Bioaqua Jelly Mask,"['Jelly Lô Hội', 'Jelly Việt Quất', 'Jelly Anh Đào']",Bioaqua,TP. Hồ Chí Minh,1317,219,4.982930298719772,"[1, 0, 3, 2]","[357200000, 357200000]"
1391212916,433229,Tinh chất Some By Mi AHA-BHA-PHA 30,['Full 50ml'],Some By Mi,TP. Hồ Chí Minh,5921,213,4.965094339622642,"[2, 2, 10, 40]","[22900000000, 22900000000]"
2211236530,38440202,(CÓ SẴN- ĐỦ BILL) Nước tẩy trang Chacott For Professionals 500ml,"['Mẫu cũ', 'Mẫu mới 2021']",,TP. Hồ Chí Minh,5968,198,4.978829389788294,"[0, 0, 1, 15]","[36500000000, 36500000000]"
1272906645,56982795,Mặt nạ sủi bọt thải độc Sum37,"['Trắng', 'Đen']",,TP. Hồ Chí Minh,1707,195,4.977728285077951,"[1, 0, 5, 6]","[1100000000, 1100000000]"
2494591076,433229,Mặt Nạ Some By Mi Glow Luminous Ampoule Mask,"['#Diamond (đỏ)', '#Tea tree (xanh lá)', '#Hyaluron(Xanh dương']",Some By Mi,TP. Hồ Chí Minh,1302,198,4.984894259818731,"[1, 0, 1, 4]","[2500000000, 2500000000]"
972784966,29627406,Mặt nạ Sủi Bọt Thải Độc Dưỡng Trắng Da Su:m37,[''],,TP. Hồ Chí Minh,845,191,4.993548387096774,"[0, 0, 1, 1]","[870000000, 870000000]"
3963698877,256444447,SỮA RỬA MẶT SIMPLE Dạng Gel Dịu Nhẹ Cho Da Nhạy Cảm Kind To Skin Refreshing Facial Wash 150ml,[''],simple,TP. Hồ Chí Minh,6563,190,4.970046082949309,"[1, 0, 6, 23]","[10900000000, 10900000000]"
490308068,12304997,Kem mụn handmade Sundaybeauty,[''],,TP. Hồ Chí Minh,1946,143,4.973090277777778,"[0, 2, 5, 15]","[7840000000, 7840000000]"
1786501889,20895938,TINH CHẤT VITAMIN C KLAIRS FRESHLY JUICED VITAMIN DROP,"['Fullsize 35ml', 'dùng thử 5ml', 'dùng thử 10ml', 'Dung thử 15ml', 'thử 20ml kèm gốc', ' thử 15ml kèm gốc']","Dear, Klairs",Hà Nội,4739,128,4.98355754857997,"[0, 0, 3, 5]","[6900000000, 26900000000]"
1434634675,31897126,"Nước tẩy trang Eveline Facemed+ Micellar 3 in 1 tẩy sạch cho mặt-mắt-môi, giữ ẩm cho da","['eve xanh 400ml ', 'eve hồng 400ml', 'eve hoa hồng 400ml', 'eve hồng 750ml', 'hồng 400ml D7/2021', 'Eve hồng 400ml 11/21']",,Hà Nội,3063,116,4.967551622418879,"[2, 1, 9, 26]","[15000000000, 35500000000]"
46947441,8252086,Hồi phục da Timeless Vitamin B5 Serum,[''],Timeless,TP. Hồ Chí Minh,13314,109,4.955827567855242,"[20, 14, 54, 268]","[43600000000, 43600000000]"
7806271044,979943,Nước Hoa Hồng Skin1004 Madagascar Centella Asiatica Toning Toner 210ml,[''],No Brand,TP. Hồ Chí Minh,5128,108,4.982142857142857,"[1, 0, 1, 6]","[28500000000, 28500000000]"
2657829549,18363975,✅[CHÍNH HÃNG] Toner Eucerin Pro Acne Solution Toner cho Da Mụn - Nước Hoa Hồng Eucerin Proacne Cân Bằng Da Dầu Mụn 200ml,[''],Eucerin,Hà Nội,4370,107,4.989247311827957,"[0, 0, 1, 4]","[26500000000, 26500000000]"
1316050043,14073566,Sữa dưỡng thể trắng da và chống nắng Hatomugi,[''],Hatomugi,Hà Nội,3757,101,4.969631236442516,"[3, 0, 4, 22]","[14900000000, 14900000000]"
38561482,7268275,[ KHÁCH IU NHỚ LỰA QUÀ NHA 🎁] Kem dưỡng ẩm Clinique Dramatically Gel 125ml DA DẦU/ DA KHÔ,"['Gel da dầu 125ml', 'Lotion+ da khô 125ml', 'Gel da dầu 50ml', 'Lotion+ da khô 50ml', 'Gel da dầu 30ml', 'Kem trong Jelly 125m', 'Kem trong Jelly 50ml', 'Gel da dầu 15ml', 'Lotion+ da khô 30ml', 'Kem trong Jelly 30ml']",,Hà Nội,6633,101,4.977220956719818,"[0, 0, 6, 8]","[30900000000, 61900000000]"
2041024206,27495213,[Mã COS1106 -8% ĐH250k]Mặt nạ dưỡng trắng dịu mát da Senka Perfect Aqua Soothing White Mask 23g,[''],0,TP. Hồ Chí Minh,4449,100,4.973222530009234,"[1, 0, 4, 17]","[3400000000, 3400000000]"
864794695,52921952,[Mẫu Mới] Mask Ngủ Môi Laneige Lip Sleeping Mask Mặt nạ ngủ môi Minisize 3g,[''],LANEIGE,Hà Nội,1745,96,4.974552309142319,"[2, 2, 2, 9]","[4800000000, 4800000000]"
1466578791,41143878,Set dưỡng da Huxley mini,"['Tẩy da chết', 'Toner', 'Kem dưỡng trắng', 'Kem dưỡng cho da mụn', 'Sữa rửa mặt 10ml', 'Serum thuộcset trắng', 'Serum thuộc set xanh', 'Mask ngủ', 'Mask cấp nước']",,Hà Nội,4862,95,4.981586402266289,"[0, 1, 2, 6]","[9500000000, 15000000000]"
7530166070,34649515,[ Có sẵn ] Tẩy trang Bioderma giá tốt,"['Hồng', 'Xanh']",BIODERMA,Hà Nội,4943,93,4.985887096774194,"[0, 0, 1, 5]","[29986000000, 29986000000]"
2100407572,115570407,Tinh chất Serum HA Taiyou No Aloe Nhật Bản chỉ 1 giọt giúp làn da căng mọng,[''],No Brand,Hà Nội,4812,91,4.990272373540856,"[0, 0, 1, 3]","[10900000000, 10900000000]"
2242636938,433229,Tinh Chất Snail TrueCica Serum Some By Mi,[''],Some By Mi,TP. Hồ Chí Minh,2944,87,4.963515754560531,"[2, 2, 12, 50]","[24900000000, 24900000000]"
4634191030,256444447,"[55ml] Tinh chất Serum Rau Má Giảm Mụn, Làm Dịu & Phục Hồi Cho Da Nhạy Cảm Skin1004 Serum Madagascar Centella Ampoule",[''],Skin 1004,TP. Hồ Chí Minh,4681,85,4.9888059701492535,"[0, 0, 0, 6]","[26500000000, 26500000000]"
1275488863,33539570,Sữa rửa mặt trà xanh Innisfree GREEN TEA CLEANSING FOAM 150ml.,[''],innisfree,Thừa Thiên Huế,874,44,4.984822934232715,"[0, 0, 1, 7]","[15000000000, 15000000000]"
4054390891,155098200,Mặt Nạ giấy Mediheal Essential Mask / Ampoule Mask Ex,"['Tea Tree', 'Collagen', 'Vita', 'Placenta', 'EGT', 'TeaTree - ANTI DUST', 'NFW']",Mediheal,TP. Hồ Chí Minh,410,42,4.995359628770301,"[0, 0, 0, 2]","[2500000000, 3000000000]"
825422590,433229,Sữa rửa mặt rau củ Super Vegitoks Cleanser,"['TÍM 300ml + mini30ml', 'ĐỎ 300ml + mini30ml', 'XANH 300ml +mini30ml', '#Tím 300ml', '#Đỏ 300ml', '#Xanh 300ml']",BYVIBES WONDER BATH,TP. Hồ Chí Minh,1720,40,4.981715893108298,"[1, 0, 0, 9]","[19900000000, 21900000000]"
1464516653,45788176,"Some By Mi AHA-BHA-PHA 30 Days Miracle Toner- NGỪA MỤN, LÀM SÁNG DA, KIỂM SOÁT BÃ NHỜN","['150ml', 'Toner+ Clear Pad']",No Brand,Hà Nội,2033,37,4.9730232558139535,"[0, 1, 3, 20]","[32400000000, 40800000000]"
411326212,9337693,Bột Cafe - Đắp mặt & ủ body,"['100gram', '300gram', '50gram']",Mọi loại da,TP. Hồ Chí Minh,482,31,4.9953271028037385,"[0, 0, 0, 2]","[2000000000, 5900000000]"
2276235193,26393066,Sữa rửa mặt hatomugi hạt ý dĩ  làm sạch và trắng da 130g 170g của nhật bản,"['130G', '170G']",,TP. Hồ Chí Minh,1106,26,4.976019184652278,"[0, 0, 0, 20]","[7900000000, 7900000000]"
1120538810,20232867,"(Mẫu mới) Mặt nạ Hoa Hồng, Bột Mặt nạ Collagen Tươi Hoa Hồng -100gr- Trắng da, Mờ thâm, nám, tàn nhang, Se lỗ chân lông",[''],No Brand,Hà Nội,537,21,4.974434611602753,"[0, 3, 3, 11]","[2200000000, 2200000000]"
428380407,21518906,NƯỚC HOA HỒNG / LOTION CHIẾT XUẤT DIẾP CÁ DOKUDAMI,[''],No Brand,Hà Nội,1078,16,4.991596638655462,"[0, 0, 0, 4]","[19900000000, 19900000000]"
24572762,426884,Kem chống nắng Innisfree,"['Số 1 DAILY MILD', 'SỐ 2 NOSEBUM', 'SỐ 3 TRIPLE SHIELD', 'SỐ 4 L.LASTING']",innisfree,TP. Hồ Chí Minh,437,9,4.974495217853348,"[0, 0, 4, 16]","[22600000000, 22600000000]"
1221472167,20553711,Lẻ 1 miếng mặt nạ HA MayCreata,"['Xanh', 'Tím']",No Brand,Lào Cai,146,6,4.978398983481576,"[0, 0, 4, 9]","[332500000, 332500000]"
1948984189,53194257,[Mẫu Mới] Bông Tẩy Trang Ipek Thổ Nhĩ Kỳ,"['130 miếng', '150 miếng', '80 miếng']",No Brand,Hà Nội,45927,5781,4.9543375831485585,"[40, 19, 97, 248]","[2300000000, 2400000000]"
6120773050,28228365,Bông tẩy trang cotton pads 222 miếng,[''],,Thái Nguyên,15351,2875,4.961368209255533,"[19, 8, 19, 57]","[2010000000, 2010000000]"
2321773615,151657812,Bông Tẩy Trang Ipek (150 miếng),[''],ipek,TP. Hồ Chí Minh,20739,2633,4.96259842519685,"[6, 2, 15, 54]","[2500000000, 2500000000]"
3368109610,285362501,[Chính Hãng] Gel Rửa Mặt Cosrx Low pH Good Morning Gel Cleanser (150ml)  Sữa rửa mặt cosrx srm cosrx corsx corxs,[''],COSRX,TP. Hồ Chí Minh,47436,1802,4.971484121840571,"[3, 0, 5, 22]","[18500000000, 18500000000]"
5134011715,70859991,Khăn lau mặt mềm khô & ẩm dùng 1 lần chăm sóc da Monkids,['Cleansing Towel'],No Brand,Nước ngoài,82247,1795,4.961265332472563,"[7, 4, 26, 102]","[8300000000, 8300000000]"
7153560179,183705378,Mặt Nạ giấy Đá Băng Se Khít Lỗ Chân Lông Images,[''],,Hà Nội,4340,2045,4.971146545178436,"[2, 1, 6, 15]","[249900000, 249900000]"
620120032,249374,"Serum Balance Vitamin C giảm thâm, sáng da 30ml - Cila House","['30ml', '30ml (Vỏ xấu)']",BALANCE,Hà Nội,45758,1318,4.956043956043956,"[7, 11, 28, 189]","[14500000000, 14500000000]"
2138382318,28228365,Xịt Chống Nắng Trắng Da MayCreata 150ml,[''],,Thái Nguyên,11458,1260,4.9618863049095605,"[10, 5, 11, 41]","[1840000000, 1840000000]"
1015213915,14073566,TẨY DA CHẾT ROSETTE SỐ 1 NHẬT BẢN MẪU MỚI 2018 ROSSETTEđỏ da khô,"['xanh da dầu', 'đỏ da khô']",Rosette,Hà Nội,16771,908,4.955182481751825,"[15, 13, 33, 142]","[9000000000, 9000000000]"
1419235932,59469481,Tẩy Tế Bào Chết Huxley Scrub Mask Sweet Therapy,"['Mini 30gr', 'Full 120gr']",Huxley,TP. Hồ Chí Minh,15220,573,4.962197092084007,"[3, 5, 12, 66]","[6900000000, 26900000000]"
2098981939,115570407,[Mã SKAMSALE06 giảm 10% tối đa 100K đơn 150K] Dầu tẩy trang Kose Softymo Cleansing Nhật Bản,"['Kose Deep dạng chai', 'Kose Deep dạng túi', 'Kose White', 'Kose Speedy', 'Kose Speedy hồng']",Kosé,Hà Nội,13719,515,4.966382070437566,"[1, 3, 8, 37]","[11900000000, 12900000000]"
5042308958,184695342,Mặt nạ vàng 24k dưỡng trắng cấp ẩm làm mịn tái tạo làn da giúp da căng bóng mask nội địa trung cao cấp,"['bisutang', 'vezen']",No Brand,Hà Nội,2083,486,4.993392070484582,"[0, 0, 0, 3]","[450000000, 450000000]"
5107797495,66709839,Mặt Nạ Nhau Thai Tế Bào Gốc Rwine Beauty Steam Cell Placenta Mask Nhật Bản,[''],No Brand,Hà Nội,3000,476,4.9875,"[0, 0, 2, 3]","[1200000000, 1200000000]"
7413677764,210104545,"Nước Tẩy Trang Làm Sạch Da, Kháng Khuẩn Derladie Cleansing Water 500ml - Từ Hảo",[''],Derladie,TP. Hồ Chí Minh,19068,455,4.969438521677327,"[1, 1, 3, 30]","[26900000000, 26900000000]"
6067299829,9870783,"Kem CERAMIDE dưỡng cấp ẩm, phục hồi da kèm đầu massage Lucenbase",[''],,Hà Nội,15942,454,4.965150048402711,"[3, 1, 4, 49]","[26500000000, 26500000000]"
2267710833,8616850,Bông Tẩy Trang Aura Beauty Cotton Pads 150 Miếng,[''],Aura Vedic,TP. Hồ Chí Minh,3010,453,4.964590964590965,"[7, 3, 4, 42]","[2600000000, 2600000000]"
6354870447,8616850,Sữa rửa mặt rau củ thải độc Super vegitoks cleanser Wonder bath chai 30ml NPP Shoptido,"['Chai - 30ml xanh', 'Chai - 30ml tím', 'Chai - 30ml đỏ', 'Gói - 30ml đỏ', 'Gói - 30ml tím', 'Gói - 30ml xanh']",BYVIBES WONDER BATH,TP. Hồ Chí Minh,13691,452,4.969640644361834,"[1, 3, 7, 25]","[2900000000, 3900000000]"
3603338476,66709839,Mặt Nạ Sủi Bọt Thải Độc Sum 37,"['Trắng', 'Đen']",Su:m37,Hà Nội,1859,445,4.983910891089109,"[1, 0, 1, 11]","[950000000, 950000000]"
5037494553,214752953,TONER SIMPLE SOOTHING FACIAL CHO DA NHẠY CẢM VÀ DA DỄ NỔI MỤN 200ml - Toner simple,[''],simple,TP. Hồ Chí Minh,10004,408,4.97144754316069,"[2, 1, 6, 23]","[9000000000, 9000000000]"
6212455026,213154129,Kem chống nắng Skin Aqua Tone up UV SPF 50+ PA++++ 80gr nội địa Nhật,"['Hồng 80g', 'Xanh 80g', 'Milk 40ml', 'Xịt 70g']",No Brand,Hà Nội,8561,261,4.968287526427061,"[0, 0, 5, 35]","[16400000000, 19300000000]"
4300590012,167114296,Nước Hoa Hồng Some By Mi AHA-BHA-PHA 30 Days Miracle Toner 150ml,[''],Some By Mi,TP. Hồ Chí Minh,9489,246,4.9659810126582276,"[4, 3, 8, 51]","[22500000000, 22500000000]"
1236646636,74150926,Lẻ 01 miếng mặt nạ tơ tằm One Spring,"['Màu xanh lá', 'Màu Trắng Bạc', 'Màu Vàng', 'Màu Cam', 'Màu Tím', 'Mix màu']",No Brand,Hà Nội,893,260,4.9786700125470515,"[1, 1, 0, 10]","[260000000, 260000000]"
1603010150,433229,Tinh Chất Rau Má Skin1004 Madagascar Centella Asiatica 100 Ampoule,"['#55ml', '#100ml', '#Rách shield - 100ml']",No Brand,TP. Hồ Chí Minh,11063,222,4.976293103448276,"[0, 0, 4, 14]","[27900000000, 34900000000]"
413406332,12619992,Lẻ miếng mặt nạ Mediheal Essential Mask Ex 25ml,"['Collagen', 'Teatree', 'Vita Lightbeam', 'Placenta']",Mediheal,Hà Nội,872,214,4.970974429854873,"[5, 0, 5, 13]","[1600000000, 1600000000]"
3976643295,65228227,Một Gói Bông Tẩy Trang Miniso Loại Dày 180 Miếng Vỏ Xanh Lá,[''],Miniso,Hà Nội,6625,211,4.987783595113438,"[0, 0, 2, 3]","[3965000000, 3965000000]"
72974632,979943,Nước cân bằng Mamonde Toner,"['aqua 250ml', 'rose 250ml', 'pore clean 250ml', 'Chamomile 250ml', 'flower honey 250ml', 'Centella 150ml', 'Centella 250ml', 'Túi rose 250ml']",Mamonde,TP. Hồ Chí Minh,19891,208,4.96021785460573,"[5, 10, 18, 88]","[14000000000, 22000000000]"
1236664314,74150926,Lẻ 01 miếng Mặt Nạ Ngủ Hình viên thuốc Jelly Bioaqua,"['Lô Hội', 'Việt Quất', 'Anh Đào', 'Mix màu']",Bioaqua,Hà Nội,1166,185,4.981845688350983,"[0, 1, 0, 9]","[250000000, 250000000]"
7038057009,210104545,Bán Lẻ Miếng Mặt nạ dưỡng ẩm và phục hồi da FOODAHOLIC 23 gram/ mask,"['Vitamin A', 'Vitamin B', 'Vitamin C', 'Vitamin D', 'Vitamin E', 'Vitamin K', 'Ngọc Trai Đen', 'Tổ Yến', 'Collagen', 'Kim Cương']",FOODAHOLIC,TP. Hồ Chí Minh,2186,173,4.9803328290468984,"[0, 0, 1, 11]","[1200000000, 1500000000]"
2141866603,92710145,Nước hoa hồng Supple Preparation Facial Toner Klairs,"['Loại không mùi', 'loại có mùi']",,Hà Nội,2569,145,4.9847457627118645,"[0, 0, 0, 9]","[25000000000, 25000000000]"
806666455,979943,Sữa Rửa Mặt Rau Củ Super Vegitoks Cleanser,"['300ml_tím + mini', '300ml_xanh + mini ', '300ml_đỏ + mini', 'Chai 300ml_đỏ', 'Chai 300ml_tím', 'Chai 300ml_xanh']",No Brand,TP. Hồ Chí Minh,4974,121,4.964763061968409,"[2, 5, 16, 35]","[20900000000, 22500000000]"
1341204087,28228365,Sỉ 10 Mặt Nạ Mắt,[''],No Brand,Thái Nguyên,2006,119,4.982978723404256,"[2, 1, 0, 1]","[1900000000, 1900000000]"
1313781412,5185714,500g hạt ngũ hoa handmade,[''],No Brand,Hà Nội,1385,116,4.9604704344985295,"[1, 3, 12, 84]","[6200000000, 6200000000]"
2322255571,145492552,"[RẺ VÔ ĐỊCH] Combo gồm 10 mặt nạ giấy dưỡng da mụn cấp ẩm thải độc Bioqua, Images",[''],,Hà Nội,1687,102,4.969283276450512,"[2, 2, 5, 21]","[2590000000, 2590000000]"
6856179463,285400998,Một Thanh Lăn Mắt Màu Nhiệm Có Sẵn Kem,[''],No Brand,TP. Hồ Chí Minh,5542,100,4.968553459119497,"[1, 1, 10, 18]","[6900000000, 6900000000]"
589570411,28321649,Combo 10 gói Tinh chất vàng Ohui The First Ampoule siêu hồi sinh da với thành phần vàng 24k,[''],,TP. Hồ Chí Minh,1968,96,4.971731448763251,"[1, 0, 5, 18]","[6900000000, 6900000000]"
1520700394,20895938,"KEM DƯỠNG PHỤC HỒI DA SAU NẶN MỤN, LĂN KIM B5 LA ROCHE POSEY","['MẪU THỬ 10ML', 'MẪU THỬ 20ML', 'MẪU THỬ 30ML', 'FULLSIZE 40ML']",No Brand,Hà Nội,4233,83,4.982539682539683,"[0, 0, 1, 9]","[6900000000, 24900000000]"
2447863555,143797147,BỘT Ủ TRẮNG HỒNG DA HERBES - TRẮNG MỊN DA SAU 20 NGÀY,[''],No Brand,Tiền Giang,5579,71,4.982116244411326,"[0, 0, 3, 6]","[8850000000, 8850000000]"
1259872640,20232867,"<ChínhHãng> Mặt Nạ Ngũ Hoa Hạt Tina Lê (Gói 6 túi tổng 250gr) Giúp hết mụn, ngừa mụn, thải độc cho da, mờ nám, tàn nhang",[''],No Brand,Hà Nội,396,64,4.975903614457831,"[1, 0, 4, 10]","[8000000000, 8000000000]"
1075720196,352130,Nước tẩy trang L'oreal Micellar Loreal 400ml Xanh Đậm Sạch sâu - Xanh Nhạt - Hồng Dưỡng Ẩm,"['Màu Hồng', 'Màu Xanh Nhạt', 'Xanh đậm']",L'Oréal Paris,Hà Nội,3651,52,4.964246625319227,"[5, 4, 13, 47]","[13900000000, 14500000000]"
1242506082,433229,Lotion dưỡng da Dokudami,"['Lotion Rau Diếp Cá', 'Lotion Lá Tía Tô']",No Brand,TP. Hồ Chí Minh,2307,49,4.972667295004713,"[1, 0, 3, 19]","[11900000000, 11900000000]"
1680171610,30671159,Kem chống nắng 3W Clinic Intensive Sunblock cream 70ml (hộp mặt trời đỏ),[''],3W CLINIC,TP. Hồ Chí Minh,767,34,4.9898580121703855,"[0, 0, 1, 3]","[5400000000, 5400000000]"
444459416,31897126,"Bột rửa mặt Lush Herbalism làm sạch sâu, giảm mụn ẩn, mụn cám, mụn đầu đen","['Full 100g', 'herbalism nắp nhôm ']",,Hà Nội,4496,32,4.972744360902255,"[1, 1, 4, 14]","[18500000000, 32500000000]"
164304911,2436703,Lotion/toner hạt dĩ ý Hatomugi Reika Kumano 500ml,"['Chai có vòi 500ml', 'Lotion xanh 250ml', 'Chai có vòi 1000ml', 'Chai nắp bật 500ml', 'Chai xịt khoáng 250m']",,TP. Hồ Chí Minh,1997,30,4.977950713359274,"[0, 0, 3, 11]","[14900000000, 25800000000]"
548733063,33539570,Lẻ Mặt Nạ Dưỡng Trắng Mediheal Vita Lightbeam Essential Mask (25ml),[''],Mediheal,Thừa Thiên Huế,396,26,4.995249406175772,"[0, 0, 0, 2]","[1900000000, 1900000000]"
301118566,20232867,"TONER DẤM TÁO Khử da nhờn, sạch da, se lỗ chân lông, giảm mụn, mờ thâm, chống lão hóa da... (Tem Chính Hãng)",[''],No Brand,Hà Nội,412,21,4.967374810318665,"[5, 2, 4, 9]","[2490000000, 2490000000]"
63211888,2971462,THORAKAO SỮA RỬA MẶT TRẮNG DA TINH CHẤT SỮA BÒ 120ML,"['Màu Trắng', 'Màu Xanh']",Thorakao,TP. Hồ Chí Minh,177,14,4.978371501272265,"[1, 1, 0, 10]","[3000000000, 3000000000]"
56792069,5674886,[Bản Đài] Hộp mix 8 miếng mặt nạ My Beauty Diary,[''],my Beauty Diary,Hà Nội,606,12,4.976010101010101,"[0, 0, 0, 19]","[22000000000, 22000000000]"
969697756,8832700,Sẵn- tẩy trang HANAJIRUSHI,"['380ml*2', '380ml']",No Brand,Thái Nguyên,403,10,4.991360691144709,"[0, 0, 1, 2]","[14500000000, 27500000000]"
321955969,26393066,Serum bergamo snow white giúp da trắng hồng căng mịn set 4 chai - korea,[''],Bergamo Pure Snail Brightening,TP. Hồ Chí Minh,215,1,4.983221476510067,"[0, 0, 0, 10]","[18500000000, 18500000000]"
1255310263,14748447,Sữa dưỡng thể Vaseline Healthy White UV Lightening Body Lotion 725ml,[''],,Khánh Hòa,169744,5580,4.954210348326006,"[29, 26, 91, 331]","[15500000000, 15500000000]"
3351026174,252986649,[Mã SKAMSALE06 giảm 10% tối đa 100K đơn 150K] Gel Rửa Mặt Dịu Nhẹ Cosrx Low Ph Good Morning Gel Cleanser 150ml,[''],,Hà Nội,124914,3978,4.961377870563674,"[11, 6, 14, 102]","[17800000000, 17800000000]"
